3.210000,0.000000,0.000000,0.000000,0.000000
3.220000,0.432172,0.000000,0.000000,0.579523
3.230000,0.430017,0.000000,0.000000,0.578365
3.240000,0.427872,0.000000,0.000000,0.577209
3.250000,0.425738,0.000000,0.000000,0.576056
3.260000,0.423615,0.000000,0.000000,0.574905
3.270000,0.421502,0.000000,0.000000,0.573756
3.280000,0.419400,0.000000,0.000000,0.572610
3.290000,0.417308,0.000000,0.000000,0.571466
3.300000,0.415227,0.000000,0.000000,0.570324
3.310000,0.413156,0.000000,0.000000,0.569185
3.320000,0.411095,0.000000,0.000000,0.568048
3.330000,0.409045,0.000000,0.000000,0.566913
3.340000,0.407004,0.000000,0.000000,0.565780
3.350000,0.404975,0.000000,0.000000,0.564649
3.360000,0.402955,0.000000,0.000000,0.563521
3.370000,0.400945,0.000000,0.000000,0.562395
3.380000,0.398945,0.000000,0.000000,0.561272
3.390000,0.396955,0.000000,0.000000,0.560150
3.400000,0.394976,0.000000,0.000000,0.559031
3.410000,0.393006,0.000000,0.000000,0.557914
3.420000,0.391046,0.000000,0.000000,0.556799
3.430000,0.389095,0.000000,0.000000,0.555687
3.440000,0.387155,0.000000,0.000000,0.554577
3.450000,0.385224,0.000000,0.000000,0.553469
3.460000,0.383302,0.000000,0.000000,0.552363
3.470000,0.381391,0.000000,0.000000,0.551259
3.480000,0.379488,0.000000,0.000000,0.550158
3.490000,0.377596,0.000000,0.000000,0.549059
3.500000,0.375712,0.000000,0.000000,0.547962
3.510000,0.373839,0.000000,0.000000,0.546867
3.520000,0.371974,0.000000,0.000000,0.545774
3.530000,0.370119,0.000000,0.000000,0.544684
3.540000,0.368273,0.000000,0.000000,0.543595
3.550000,0.366436,0.000000,0.000000,0.542509
3.560000,0.364608,0.000000,0.000000,0.541425
3.570000,0.362790,0.000000,0.000000,0.540344
3.580000,0.360981,0.000000,0.000000,0.539264
3.590000,0.359180,0.000000,0.000000,0.538186
3.600000,0.357389,0.000000,0.000000,0.537111
3.610000,0.355606,0.000000,0.000000,0.536038
3.620000,0.353833,0.000000,0.000000,0.534967
3.630000,0.352068,0.000000,0.000000,0.533898
3.640000,0.000000,0.000000,0.000000,0.000000
3.650000,0.000000,0.000000,0.000000,0.000000
3.660000,0.000000,0.000000,0.000000,0.000000
3.670000,0.345097,0.000000,0.000000,0.529644
3.680000,0.343375,0.000000,0.000000,0.528586
3.690000,0.341663,0.000000,0.000000,0.527530
3.700000,0.339959,0.000000,0.000000,0.526476
3.710000,0.338263,0.000000,0.000000,0.525424
3.720000,0.336576,0.000000,0.000000,0.524374
3.730000,0.334897,0.000000,0.000000,0.523326
3.740000,0.333227,0.000000,0.000000,0.522281
3.750000,0.331565,0.000000,0.000000,0.521237
3.760000,0.329911,0.000000,0.000000,0.520196
3.770000,0.328266,0.000000,0.000000,0.519156
3.780000,0.326629,0.000000,0.000000,0.518119
3.790000,0.325000,0.000000,0.000000,0.517084
3.800000,0.323379,0.000000,0.000000,0.516051
3.810000,0.321766,0.000000,0.000000,0.515020
3.820000,0.320161,0.000000,0.000000,0.513991
3.830000,0.318564,0.000000,0.000000,0.512964
3.840000,0.316975,0.000000,0.000000,0.511939
3.850000,0.315394,0.000000,0.000000,0.510916
3.860000,0.313821,0.000000,0.000000,0.509895
3.870000,0.312256,0.000000,0.000000,0.508876
3.880000,0.310699,0.000000,0.000000,0.507860
3.890000,0.309149,0.000000,0.000000,0.506845
3.900000,0.307607,0.000000,0.000000,0.505832
3.910000,0.306073,0.000000,0.000000,0.504822
3.920000,0.304547,0.000000,0.000000,0.503813
3.930000,0.303028,0.000000,0.000000,0.502806
3.940000,0.301516,0.000000,0.000000,0.501802
3.950000,0.300013,0.000000,0.000000,0.500799
3.960000,0.298516,0.000000,0.000000,0.499799
3.970000,0.297027,0.000000,0.000000,0.498800
3.980000,0.295546,0.000000,0.000000,0.497803
3.990000,0.294072,0.000000,0.000000,0.496809
4.000000,0.292605,0.000000,0.000000,0.495816
4.010000,0.291146,0.000000,0.000000,0.494825
4.020000,0.289694,0.000000,0.000000,0.493837
4.030000,0.288249,0.000000,0.000000,0.492850
4.040000,0.286811,0.000000,0.000000,0.491865
4.050000,0.285381,0.000000,0.000000,0.490883
4.060000,0.283957,0.000000,0.000000,0.489902
4.070000,0.282541,0.000000,0.000000,0.488923
4.080000,0.281132,0.000000,0.000000,0.487946
4.090000,0.279730,0.000000,0.000000,0.486971
4.100000,0.278335,0.000000,0.000000,0.485998
4.110000,0.276946,0.000000,0.000000,0.485027
4.120000,0.275565,0.000000,0.000000,0.484058
4.130000,0.000000,0.000000,0.000000,0.000000
4.140000,0.000000,0.000000,0.000000,0.000000
4.150000,0.000000,0.000000,0.000000,0.000000
4.160000,0.270109,0.000000,0.000000,0.480201
4.170000,0.268761,0.000000,0.000000,0.479242
4.180000,0.267421,0.000000,0.000000,0.478284
4.190000,0.266087,0.000000,0.000000,0.477329
4.200000,0.264760,0.000000,0.000000,0.476375
4.210000,0.263440,0.000000,0.000000,0.475423
4.220000,0.262126,0.000000,0.000000,0.474473
4.230000,0.260818,0.000000,0.000000,0.473525
4.240000,0.259518,0.000000,0.000000,0.472579
4.250000,0.258223,0.000000,0.000000,0.471635
4.260000,0.256935,0.000000,0.000000,0.470693
4.270000,0.255654,0.000000,0.000000,0.469752
4.280000,0.254379,0.000000,0.000000,0.468814
4.290000,0.253110,0.000000,0.000000,0.467877
4.300000,0.251848,0.000000,0.000000,0.466942
4.310000,0.250592,0.000000,0.000000,0.466009
4.320000,0.249342,0.000000,0.000000,0.465078
4.330000,0.248098,0.000000,0.000000,0.464149
4.340000,0.246861,0.000000,0.000000,0.463221
4.350000,0.245629,0.000000,0.000000,0.462296
4.360000,0.244404,0.000000,0.000000,0.461372
4.370000,0.243185,0.000000,0.000000,0.460450
4.380000,0.241973,0.000000,0.000000,0.459530
4.390000,0.240766,0.000000,0.000000,0.458612
4.400000,0.239565,0.000000,0.000000,0.457696
4.410000,0.238370,0.000000,0.000000,0.456781
4.420000,0.237181,0.000000,0.000000,0.455869
4.430000,0.235998,0.000000,0.000000,0.454958
4.440000,0.234821,0.000000,0.000000,0.454049
4.450000,0.233650,0.000000,0.000000,0.453142
4.460000,0.232485,0.000000,0.000000,0.452236
4.470000,0.231325,0.000000,0.000000,0.451333
4.480000,0.230171,0.000000,0.000000,0.450431
4.490000,0.229023,0.000000,0.000000,0.449531
4.500000,0.227881,0.000000,0.000000,0.448633
4.510000,0.226745,0.000000,0.000000,0.447737
4.520000,0.225614,0.000000,0.000000,0.446842
